Field,Date,currency_momentum
Return,2022-06-13,-0.00315727788976497
Return,2022-06-14,-0.005661093316287924
Return,2022-06-15,0.011519244532744444
Return,2022-06-16,0.012176673431454899
Return,2022-06-17,-0.010339859466694773
Return,2022-06-20,0.0020311649392002473
Return,2022-06-21,0.0017596997723091203
Return,2022-06-22,-0.005400326949919182
Return,2022-06-23,-0.0015135798828192493
Return,2022-06-24,0.002922593299687526
Return,2022-06-27,-0.0021602222043661523
Return,2022-06-28,-0.005753182933160386
Return,2022-06-29,0.004025794215758216
Return,2022-06-30,-0.0006555387509216415
Return,2022-07-01,0.008953096461761068
Return,2022-07-04,-0.0042328692475152585
Return,2022-07-05,0.012950718067992351
Return,2022-07-06,-0.004113362913449048
Return,2022-07-07,0.004801327474035694
Return,2022-07-08,0.0018569549729277046
Return,2022-07-11,-0.013652392760211851
Return,2022-07-12,0.0008223091173991229
Return,2022-07-13,0.0003628777197186295
Return,2022-07-14,-0.0013444461476929126
Return,2022-07-15,0.0040537527595298495
Return,2022-07-18,0.0027998198957034093
Return,2022-07-19,0.00468113344166014
Return,2022-07-20,-0.0017957370784035531
Return,2022-07-21,0.0030442676192364293
Return,2022-07-22,0.001878122522692982
Return,2022-07-25,0.0015187476345316642
Return,2022-07-26,-0.006662345632192293
Return,2022-07-27,-0.0077950730831161386
Return,2022-07-28,-0.004472404047806244
Return,2022-07-29,-0.004375857763864233
Return,2022-08-01,-0.008941182273505904
Return,2022-08-02,0.010211718953281013
Return,2022-08-03,-0.0004900076436629153
Return,2022-08-04,-0.00467540658774479
Return,2022-08-05,0.009613084148460127
Return,2022-08-08,0.0013060575299878308
Return,2022-08-09,-0.009304766644072187
Return,2022-08-10,0.009254910295096397
Return,2022-08-11,0.0010089696587452512
Return,2022-08-12,6.3024772925524e-07
Return,2022-08-15,-0.0023109777767600093
Return,2022-08-16,0.0011022069527370682
Return,2022-08-17,0.00680027045591336
Return,2022-08-18,0.006909800983359582
Return,2022-08-19,0.005322701249376838
Return,2022-08-22,0.0011864927365565214
Return,2022-08-23,-0.006666169347214155
Return,2022-08-24,-0.002627838990034548
Return,2022-08-25,0.005193398211886413
Return,2022-08-26,-0.0076354402228610285
Return,2022-08-29,-8.016980027114595e-05
Return,2022-08-30,-0.0038534775000248263
Return,2022-08-31,0.00407793469609119
Return,2022-09-01,0.001716819613568732
Return,2022-09-02,0.0003259033379786891
Return,2022-09-05,-0.0039981441862302625
Return,2022-09-06,0.0005778204839176574
Return,2022-09-07,-0.005199589701961438
Return,2022-09-08,-0.0007526796461474194
Return,2022-09-09,0.006964887402686942
Return,2022-09-12,0.002935974307934547
Return,2022-09-13,-0.011918095994780019
Return,2022-09-14,0.00295291987457294
Return,2022-09-15,0.004522899906353711
Return,2022-09-16,-0.0009911075338275843
Return,2022-09-19,-0.003380389566915193
Return,2022-09-20,0.007175416982903377
Return,2022-09-21,-0.007565110691077376
Return,2022-09-22,-0.0025727448658244556
Return,2022-09-23,-0.021528898592332507
Return,2022-09-26,-0.01343038181106948
Return,2022-09-27,-8.299769236100318e-05
Return,2022-09-28,0.014860978025253324
Return,2022-09-29,0.004842323311504387
Return,2022-09-30,-0.006664546824585976
Return,2022-10-03,0.013398309618790738
Return,2022-10-04,0.00651893285298646
Return,2022-10-05,0.005725267861415834
Return,2022-10-06,-0.0005197082009144594
Return,2022-10-07,-0.0010417509979101514
Return,2022-10-10,-0.0010160100971384478
Return,2022-10-11,0.0016474593568660168
Return,2022-10-12,0.003564061111605704
Return,2022-10-13,0.0017814745110631414
Return,2022-10-14,-0.0006455417227755611
Return,2022-10-17,0.0011251684510827364
Return,2022-10-18,-0.0019922695030966486
Return,2022-10-19,0.00036518767733620394
Return,2022-10-20,-0.0019399465329842658
Return,2022-10-21,0.0032616102804704783
Return,2022-10-24,-0.00143597144527835
Return,2022-10-25,0.002263001447562314
Return,2022-10-26,-0.01378630572957612
Return,2022-10-27,0.006699216385334439
Return,2022-10-28,0.004763714188286139
Return,2022-10-31,0.005775846163965981
Return,2022-11-01,-0.004540402771007695
Return,2022-11-02,0.006382521523227047
Return,2022-11-03,0.005010549562237454
Return,2022-11-04,-0.02129680280948068
Return,2022-11-07,-0.005943103186745763
Return,2022-11-08,-0.002871866285990309
Return,2022-11-09,-0.0007100430264213031
Return,2022-11-10,-0.007221579935724531
Return,2022-11-11,0.0039941429300457965
Return,2022-11-14,-0.0019049940014929934
Return,2022-11-15,0.001804600367623855
Return,2022-11-16,-0.0007952658497636655
Return,2022-11-17,0.007662771660973788
Return,2022-11-18,0.002001526364469597
Return,2022-11-21,0.0078017191587654855
Return,2022-11-22,-0.007885084955389846
Return,2022-11-23,0.004719567685286141
Return,2022-11-24,0.0028564461964692422
Return,2022-11-25,-0.0036887291529374144
Return,2022-11-28,-0.005142748519278428
Return,2022-11-29,-0.0018538925120714467
Return,2022-11-30,-0.005141248730863884
Return,2022-12-01,-0.003019534082751546
Slippage,2021-01-04,0.0
Slippage,2021-01-05,0.0
Slippage,2021-01-06,0.0
Slippage,2021-01-07,0.0
Slippage,2021-01-08,0.0
Slippage,2021-01-11,0.0
Slippage,2021-01-12,0.0
Slippage,2021-01-13,0.0
Slippage,2021-01-14,0.0
Slippage,2021-01-15,0.0
Slippage,2021-01-18,0.0
Slippage,2021-01-19,0.0
Slippage,2021-01-20,0.0
Slippage,2021-01-21,0.0
Slippage,2021-01-22,0.0
Slippage,2021-01-25,0.0
Slippage,2021-01-26,0.0
Slippage,2021-01-27,0.0
Slippage,2021-01-28,0.0
Slippage,2021-01-29,0.0
Slippage,2021-02-01,0.0
Slippage,2021-02-02,0.0
Slippage,2021-02-03,0.0
Slippage,2021-02-04,0.0
Slippage,2021-02-05,0.0
Slippage,2021-02-08,0.0
Slippage,2021-02-09,0.0
Slippage,2021-02-10,0.0
Slippage,2021-02-11,0.0
Slippage,2021-02-12,0.0
Slippage,2021-02-15,0.0
Slippage,2021-02-16,0.0
Slippage,2021-02-17,0.0
Slippage,2021-02-18,0.0
Slippage,2021-02-19,0.0
Slippage,2021-02-22,0.0
Slippage,2021-02-23,0.0
Slippage,2021-02-24,0.0
Slippage,2021-02-25,0.0
Slippage,2021-02-26,0.0
Slippage,2021-03-01,0.0
Slippage,2021-03-02,0.0
Slippage,2021-03-03,0.0
Slippage,2021-03-04,0.0
Slippage,2021-03-05,0.0
Slippage,2021-03-08,0.0
Slippage,2021-03-09,0.0
Slippage,2021-03-10,0.0
Slippage,2021-03-11,0.0
Slippage,2021-03-12,0.0
Slippage,2021-03-15,0.0
Slippage,2021-03-16,0.0
Slippage,2021-03-17,0.0
Slippage,2021-03-18,0.0
Slippage,2021-03-19,0.0
Slippage,2021-03-22,0.0
Slippage,2021-03-23,0.0
Slippage,2021-03-24,0.0
Slippage,2021-03-25,0.0
Slippage,2021-03-26,0.0
Slippage,2021-03-29,0.0
Slippage,2021-03-30,0.0
Slippage,2021-03-31,0.0
Slippage,2021-04-01,0.0
Slippage,2021-04-02,0.0
Slippage,2021-04-05,0.0
Slippage,2021-04-06,0.0
Slippage,2021-04-07,0.0
Slippage,2021-04-08,0.0
Slippage,2021-04-09,0.0
Slippage,2021-04-12,0.0
Slippage,2021-04-13,0.0
Slippage,2021-04-14,0.0
Slippage,2021-04-15,0.0
Slippage,2021-04-16,0.0
Slippage,2021-04-19,0.0
Slippage,2021-04-20,0.0
Slippage,2021-04-21,0.0
Slippage,2021-04-22,0.0
Slippage,2021-04-23,0.0
Slippage,2021-04-26,0.0
Slippage,2021-04-27,0.0
Slippage,2021-04-28,0.0
Slippage,2021-04-29,0.0
Slippage,2021-04-30,0.0
Slippage,2021-05-03,0.0
Slippage,2021-05-04,0.0
Slippage,2021-05-05,0.0
Slippage,2021-05-06,0.0
Slippage,2021-05-07,0.0
Slippage,2021-05-10,0.0
Slippage,2021-05-11,0.0
Slippage,2021-05-12,0.0
Slippage,2021-05-13,0.0
Slippage,2021-05-14,0.0
Slippage,2021-05-17,0.0
Slippage,2021-05-18,0.0
Slippage,2021-05-19,0.0
Slippage,2021-05-20,0.0
Slippage,2021-05-21,0.0
Slippage,2021-05-24,0.0
Slippage,2021-05-25,0.0
Slippage,2021-05-26,0.0
Slippage,2021-05-27,0.0
Slippage,2021-05-28,0.0
Slippage,2021-05-31,0.0
Slippage,2021-06-01,0.0
Slippage,2021-06-02,0.0
Slippage,2021-06-03,0.0
Slippage,2021-06-04,0.0
Slippage,2021-06-07,0.0
Slippage,2021-06-08,0.0
Slippage,2021-06-09,0.0
Slippage,2021-06-10,0.0
Slippage,2021-06-11,0.0
Slippage,2021-06-14,0.0
Slippage,2021-06-15,0.0
Slippage,2021-06-16,0.0
Slippage,2021-06-17,0.0
Slippage,2021-06-18,0.0
Slippage,2021-06-21,0.0
Slippage,2021-06-22,0.0
Slippage,2021-06-23,0.0
Slippage,2021-06-24,0.0
Slippage,2021-06-25,0.0
Slippage,2021-06-28,0.0
Slippage,2021-06-29,0.0
Slippage,2021-06-30,0.0
Slippage,2021-07-01,0.0
Slippage,2021-07-02,0.0
Slippage,2021-07-05,0.0
Slippage,2021-07-06,0.0
Slippage,2021-07-07,0.0
Slippage,2021-07-08,0.0
Slippage,2021-07-09,0.0
Slippage,2021-07-12,0.0
Slippage,2021-07-13,0.0
Slippage,2021-07-14,0.0
Slippage,2021-07-15,0.0
Slippage,2021-07-16,0.0
Slippage,2021-07-19,0.0
Slippage,2021-07-20,0.0
Slippage,2021-07-21,0.0
Slippage,2021-07-22,0.0
Slippage,2021-07-23,0.0
Slippage,2021-07-26,0.0
Slippage,2021-07-27,0.0
Slippage,2021-07-28,0.0
Slippage,2021-07-29,0.0
Slippage,2021-07-30,0.0
Slippage,2021-08-02,0.0
Slippage,2021-08-03,0.0
Slippage,2021-08-04,0.0
Slippage,2021-08-05,0.0
Slippage,2021-08-06,0.0
Slippage,2021-08-09,0.0
Slippage,2021-08-10,0.0
Slippage,2021-08-11,0.0
Slippage,2021-08-12,0.0
Slippage,2021-08-13,0.0
Slippage,2021-08-16,0.0
Slippage,2021-08-17,0.0
Slippage,2021-08-18,0.0
Slippage,2021-08-19,0.0
Slippage,2021-08-20,0.0
Slippage,2021-08-23,0.0
Slippage,2021-08-24,0.0
Slippage,2021-08-25,0.0
Slippage,2021-08-26,0.0
Slippage,2021-08-27,0.0
Slippage,2021-08-30,0.0
Slippage,2021-08-31,0.0
Slippage,2021-09-01,0.0
Slippage,2021-09-02,0.0
Slippage,2021-09-03,0.0
Slippage,2021-09-06,0.0
Slippage,2021-09-07,0.0
Slippage,2021-09-08,0.0
Slippage,2021-09-09,0.0
Slippage,2021-09-10,0.0
Slippage,2021-09-13,0.0
Slippage,2021-09-14,0.0
Slippage,2021-09-15,0.0
Slippage,2021-09-16,0.0
Slippage,2021-09-17,0.0
Slippage,2021-09-20,0.0
Slippage,2021-09-21,0.0
Slippage,2021-09-22,0.0
Slippage,2021-09-23,0.0
Slippage,2021-09-24,0.0
Slippage,2021-09-27,0.0
Slippage,2021-09-28,0.0
Slippage,2021-09-29,0.0
Slippage,2021-09-30,0.0
Slippage,2021-10-01,0.0
Slippage,2021-10-04,0.0
Slippage,2021-10-05,0.0
Slippage,2021-10-06,0.0
Slippage,2021-10-07,0.0
Slippage,2021-10-08,0.0
Slippage,2021-10-11,0.0
Slippage,2021-10-12,0.0
Slippage,2021-10-13,0.0
Slippage,2021-10-14,0.0
Slippage,2021-10-15,0.0
Slippage,2021-10-18,0.0
Slippage,2021-10-19,0.0
Slippage,2021-10-20,0.0
Slippage,2021-10-21,0.0
Slippage,2021-10-22,0.0
Slippage,2021-10-25,0.0
Slippage,2021-10-26,0.0
Slippage,2021-10-27,0.0
Slippage,2021-10-28,0.0
Slippage,2021-10-29,0.0
Slippage,2021-11-01,0.0
Slippage,2021-11-02,0.0
Slippage,2021-11-03,0.0
Slippage,2021-11-04,0.0
Slippage,2021-11-05,0.0
Slippage,2021-11-08,0.0
Slippage,2021-11-09,0.0
Slippage,2021-11-10,0.0
Slippage,2021-11-11,0.0
Slippage,2021-11-12,0.0
Slippage,2021-11-15,0.0
Slippage,2021-11-16,0.0
Slippage,2021-11-17,0.0
Slippage,2021-11-18,0.0
Slippage,2021-11-19,0.0
Slippage,2021-11-22,0.0
Slippage,2021-11-23,0.0
Slippage,2021-11-24,0.0
Slippage,2021-11-25,0.0
Slippage,2021-11-26,0.0
Slippage,2021-11-29,0.0
Slippage,2021-11-30,0.0
Slippage,2021-12-01,0.0
Slippage,2021-12-02,0.0
Slippage,2021-12-03,0.0
Slippage,2021-12-06,0.0
Slippage,2021-12-07,0.0
Slippage,2021-12-08,0.0
Slippage,2021-12-09,0.0
Slippage,2021-12-10,0.0
Slippage,2021-12-13,0.0
Slippage,2021-12-14,0.0
Slippage,2021-12-15,0.0
Slippage,2021-12-16,0.0
Slippage,2021-12-17,0.0
Slippage,2021-12-20,0.0
Slippage,2021-12-21,0.0
Slippage,2021-12-22,0.0
Slippage,2021-12-23,0.0
Slippage,2021-12-24,0.0
Slippage,2021-12-27,0.0
Slippage,2021-12-28,0.0
Slippage,2021-12-29,0.0
Slippage,2021-12-30,0.0
Slippage,2021-12-31,0.0
Slippage,2022-01-03,0.0
Slippage,2022-01-04,0.0
Slippage,2022-01-05,0.0
Slippage,2022-01-06,0.0
Slippage,2022-01-07,0.0
Slippage,2022-01-10,0.0
Slippage,2022-01-11,0.0
Slippage,2022-01-12,0.0
Slippage,2022-01-13,0.0
Slippage,2022-01-14,0.0
Slippage,2022-01-17,0.0
Slippage,2022-01-18,0.0
Slippage,2022-01-19,0.0
Slippage,2022-01-20,0.0
Slippage,2022-01-21,0.0
Slippage,2022-01-24,0.0
Slippage,2022-01-25,0.0
Slippage,2022-01-26,0.0
Slippage,2022-01-27,0.0
Slippage,2022-01-28,0.0
Slippage,2022-01-31,0.0
Slippage,2022-02-01,0.0
Slippage,2022-02-02,0.0
Slippage,2022-02-03,0.0
Slippage,2022-02-04,0.0
Slippage,2022-02-07,0.0
Slippage,2022-02-08,0.0
Slippage,2022-02-09,0.0
Slippage,2022-02-10,0.0
Slippage,2022-02-11,0.0
Slippage,2022-02-14,0.0
Slippage,2022-02-15,0.0
Slippage,2022-02-16,0.0
Slippage,2022-02-17,0.0
Slippage,2022-02-18,0.0
Slippage,2022-02-21,0.0
Slippage,2022-02-22,0.0
Slippage,2022-02-23,0.0
Slippage,2022-02-24,0.0
Slippage,2022-02-25,0.0
Slippage,2022-02-28,0.0
Slippage,2022-03-01,0.0
Slippage,2022-03-02,0.0
Slippage,2022-03-03,0.0
Slippage,2022-03-04,0.0
Slippage,2022-03-07,0.0
Slippage,2022-03-08,0.0
Slippage,2022-03-09,0.0
Slippage,2022-03-10,0.0
Slippage,2022-03-11,0.0
Slippage,2022-03-14,0.0
Slippage,2022-03-15,0.0
Slippage,2022-03-16,0.0
Slippage,2022-03-17,0.0
Slippage,2022-03-18,0.0
Slippage,2022-03-21,0.0
Slippage,2022-03-22,0.0
Slippage,2022-03-23,0.0
Slippage,2022-03-24,0.0
Slippage,2022-03-25,0.0
Slippage,2022-03-28,0.0
Slippage,2022-03-29,0.0
Slippage,2022-03-30,0.0
Slippage,2022-03-31,0.0
Slippage,2022-04-01,0.0
Slippage,2022-04-04,0.0
Slippage,2022-04-05,0.0
Slippage,2022-04-06,0.0
Slippage,2022-04-07,0.0
Slippage,2022-04-08,0.0
Slippage,2022-04-11,0.0
Slippage,2022-04-12,0.0
Slippage,2022-04-13,0.0
Slippage,2022-04-14,0.0
Slippage,2022-04-15,0.0
Slippage,2022-04-18,0.0
Slippage,2022-04-19,0.0
Slippage,2022-04-20,0.0
Slippage,2022-04-21,0.0
Slippage,2022-04-22,0.0
Slippage,2022-04-25,0.0
Slippage,2022-04-26,0.0
Slippage,2022-04-27,0.0
Slippage,2022-04-28,0.0
Slippage,2022-04-29,0.0
Slippage,2022-05-02,0.0
Slippage,2022-05-03,0.0
Slippage,2022-05-04,0.0
Slippage,2022-05-05,0.0
Slippage,2022-05-06,0.0
Slippage,2022-05-09,0.0
Slippage,2022-05-10,0.0
Slippage,2022-05-11,0.0
Slippage,2022-05-12,0.0
Slippage,2022-05-13,0.0
Slippage,2022-05-16,0.0
Slippage,2022-05-17,0.0
Slippage,2022-05-18,0.0
Slippage,2022-05-19,0.0
Slippage,2022-05-20,0.0
Slippage,2022-05-23,0.0
Slippage,2022-05-24,0.0
Slippage,2022-05-25,0.0
Slippage,2022-05-26,0.0
Slippage,2022-05-27,0.0
Slippage,2022-05-30,0.0
Slippage,2022-05-31,0.0
Slippage,2022-06-01,0.0
Slippage,2022-06-02,0.0
Slippage,2022-06-03,0.0
Slippage,2022-06-06,0.0
Slippage,2022-06-07,0.0
Slippage,2022-06-08,0.0
Slippage,2022-06-09,0.0
Slippage,2022-06-10,0.0
Slippage,2022-06-13,0.0
Slippage,2022-06-14,0.0
Slippage,2022-06-15,0.0
Slippage,2022-06-16,0.0
Slippage,2022-06-17,0.0
Slippage,2022-06-20,0.0
Slippage,2022-06-21,0.0
Slippage,2022-06-22,0.0
Slippage,2022-06-23,0.0
Slippage,2022-06-24,0.0
Slippage,2022-06-27,0.0
Slippage,2022-06-28,0.0
Slippage,2022-06-29,0.0
Slippage,2022-06-30,0.0
Slippage,2022-07-01,0.0
Slippage,2022-07-04,0.0
Slippage,2022-07-05,0.0
Slippage,2022-07-06,0.0
Slippage,2022-07-07,0.0
Slippage,2022-07-08,0.0
Slippage,2022-07-11,0.0
Slippage,2022-07-12,0.0
Slippage,2022-07-13,0.0
Slippage,2022-07-14,0.0
Slippage,2022-07-15,0.0
Slippage,2022-07-18,0.0
Slippage,2022-07-19,0.0
Slippage,2022-07-20,0.0
Slippage,2022-07-21,0.0
Slippage,2022-07-22,0.0
Slippage,2022-07-25,0.0
Slippage,2022-07-26,0.0
Slippage,2022-07-27,0.0
Slippage,2022-07-28,0.0
Slippage,2022-07-29,0.0
Slippage,2022-08-01,0.0
Slippage,2022-08-02,0.0
Slippage,2022-08-03,0.0
Slippage,2022-08-04,0.0
Slippage,2022-08-05,0.0
Slippage,2022-08-08,0.0
Slippage,2022-08-09,0.0
Slippage,2022-08-10,0.0
Slippage,2022-08-11,0.0
Slippage,2022-08-12,0.0
Slippage,2022-08-15,0.0
Slippage,2022-08-16,0.0
Slippage,2022-08-17,0.0
Slippage,2022-08-18,0.0
Slippage,2022-08-19,0.0
Slippage,2022-08-22,0.0
Slippage,2022-08-23,0.0
Slippage,2022-08-24,0.0
Slippage,2022-08-25,0.0
Slippage,2022-08-26,0.0
Slippage,2022-08-29,0.0
Slippage,2022-08-30,0.0
Slippage,2022-08-31,0.0
Slippage,2022-09-01,0.0
Slippage,2022-09-02,0.0
Slippage,2022-09-05,0.0
Slippage,2022-09-06,0.0
Slippage,2022-09-07,0.0
Slippage,2022-09-08,0.0
Slippage,2022-09-09,0.0
Slippage,2022-09-12,0.0
Slippage,2022-09-13,0.0
Slippage,2022-09-14,0.0
Slippage,2022-09-15,0.0
Slippage,2022-09-16,0.0
Slippage,2022-09-19,0.0
Slippage,2022-09-20,0.0
Slippage,2022-09-21,0.0
Slippage,2022-09-22,0.0
Slippage,2022-09-23,0.0
Slippage,2022-09-26,0.0
Slippage,2022-09-27,0.0
Slippage,2022-09-28,0.0
Slippage,2022-09-29,0.0
Slippage,2022-09-30,0.0
Slippage,2022-10-03,0.0
Slippage,2022-10-04,0.0
Slippage,2022-10-05,0.0
Slippage,2022-10-06,0.0
Slippage,2022-10-07,0.0
Slippage,2022-10-10,0.0
Slippage,2022-10-11,0.0
Slippage,2022-10-12,0.0
Slippage,2022-10-13,0.0
Slippage,2022-10-14,0.0
Slippage,2022-10-17,0.0
Slippage,2022-10-18,0.0
Slippage,2022-10-19,0.0
Slippage,2022-10-20,0.0
Slippage,2022-10-21,0.0
Slippage,2022-10-24,0.0
Slippage,2022-10-25,0.0
Slippage,2022-10-26,0.0
Slippage,2022-10-27,0.0
Slippage,2022-10-28,0.0
Slippage,2022-10-31,0.0
Slippage,2022-11-01,0.0
Slippage,2022-11-02,0.0
Slippage,2022-11-03,0.0
Slippage,2022-11-04,0.0
Slippage,2022-11-07,0.0
Slippage,2022-11-08,0.0
Slippage,2022-11-09,0.0
Slippage,2022-11-10,0.0
Slippage,2022-11-11,0.0
Slippage,2022-11-14,0.0
Slippage,2022-11-15,0.0
Slippage,2022-11-16,0.0
Slippage,2022-11-17,0.0
Slippage,2022-11-18,0.0
Slippage,2022-11-21,0.0
Slippage,2022-11-22,0.0
Slippage,2022-11-23,0.0
Slippage,2022-11-24,0.0
Slippage,2022-11-25,0.0
Slippage,2022-11-28,0.0
Slippage,2022-11-29,0.0
Slippage,2022-11-30,0.0
Slippage,2022-12-01,0.0
TotalHoldings,2021-01-04,4.0
TotalHoldings,2021-01-05,4.0
TotalHoldings,2021-01-06,4.0
TotalHoldings,2021-01-07,4.0
TotalHoldings,2021-01-08,4.0
TotalHoldings,2021-01-11,4.0
TotalHoldings,2021-01-12,4.0
TotalHoldings,2021-01-13,4.0
TotalHoldings,2021-01-14,4.0
TotalHoldings,2021-01-15,4.0
TotalHoldings,2021-01-18,4.0
TotalHoldings,2021-01-19,4.0
TotalHoldings,2021-01-20,4.0
TotalHoldings,2021-01-21,4.0
TotalHoldings,2021-01-22,4.0
TotalHoldings,2021-01-25,4.0
TotalHoldings,2021-01-26,4.0
TotalHoldings,2021-01-27,4.0
TotalHoldings,2021-01-28,4.0
TotalHoldings,2021-01-29,4.0
TotalHoldings,2021-02-01,4.0
TotalHoldings,2021-02-02,4.0
TotalHoldings,2021-02-03,4.0
TotalHoldings,2021-02-04,4.0
TotalHoldings,2021-02-05,4.0
TotalHoldings,2021-02-08,4.0
TotalHoldings,2021-02-09,4.0
TotalHoldings,2021-02-10,4.0
TotalHoldings,2021-02-11,4.0
TotalHoldings,2021-02-12,4.0
TotalHoldings,2021-02-15,4.0
TotalHoldings,2021-02-16,4.0
TotalHoldings,2021-02-17,4.0
TotalHoldings,2021-02-18,4.0
TotalHoldings,2021-02-19,4.0
TotalHoldings,2021-02-22,4.0
TotalHoldings,2021-02-23,4.0
TotalHoldings,2021-02-24,4.0
TotalHoldings,2021-02-25,4.0
TotalHoldings,2021-02-26,4.0
TotalHoldings,2021-03-01,4.0
TotalHoldings,2021-03-02,4.0
TotalHoldings,2021-03-03,4.0
TotalHoldings,2021-03-04,4.0
TotalHoldings,2021-03-05,4.0
TotalHoldings,2021-03-08,4.0
TotalHoldings,2021-03-09,4.0
TotalHoldings,2021-03-10,4.0
TotalHoldings,2021-03-11,4.0
TotalHoldings,2021-03-12,4.0
TotalHoldings,2021-03-15,4.0
TotalHoldings,2021-03-16,4.0
TotalHoldings,2021-03-17,4.0
TotalHoldings,2021-03-18,4.0
TotalHoldings,2021-03-19,4.0
TotalHoldings,2021-03-22,4.0
TotalHoldings,2021-03-23,4.0
TotalHoldings,2021-03-24,4.0
TotalHoldings,2021-03-25,4.0
TotalHoldings,2021-03-26,4.0
TotalHoldings,2021-03-29,4.0
TotalHoldings,2021-03-30,4.0
TotalHoldings,2021-03-31,4.0
TotalHoldings,2021-04-01,4.0
TotalHoldings,2021-04-02,4.0
TotalHoldings,2021-04-05,4.0
TotalHoldings,2021-04-06,4.0
TotalHoldings,2021-04-07,4.0
TotalHoldings,2021-04-08,4.0
TotalHoldings,2021-04-09,4.0
TotalHoldings,2021-04-12,4.0
TotalHoldings,2021-04-13,4.0
TotalHoldings,2021-04-14,4.0
TotalHoldings,2021-04-15,4.0
TotalHoldings,2021-04-16,4.0
TotalHoldings,2021-04-19,4.0
TotalHoldings,2021-04-20,4.0
TotalHoldings,2021-04-21,4.0
TotalHoldings,2021-04-22,4.0
TotalHoldings,2021-04-23,4.0
TotalHoldings,2021-04-26,4.0
TotalHoldings,2021-04-27,4.0
TotalHoldings,2021-04-28,4.0
TotalHoldings,2021-04-29,4.0
TotalHoldings,2021-04-30,4.0
TotalHoldings,2021-05-03,4.0
TotalHoldings,2021-05-04,4.0
TotalHoldings,2021-05-05,4.0
TotalHoldings,2021-05-06,4.0
TotalHoldings,2021-05-07,4.0
TotalHoldings,2021-05-10,4.0
TotalHoldings,2021-05-11,4.0
TotalHoldings,2021-05-12,4.0
TotalHoldings,2021-05-13,4.0
TotalHoldings,2021-05-14,4.0
TotalHoldings,2021-05-17,4.0
TotalHoldings,2021-05-18,4.0
TotalHoldings,2021-05-19,4.0
TotalHoldings,2021-05-20,4.0
TotalHoldings,2021-05-21,4.0
TotalHoldings,2021-05-24,4.0
TotalHoldings,2021-05-25,4.0
TotalHoldings,2021-05-26,4.0
TotalHoldings,2021-05-27,4.0
TotalHoldings,2021-05-28,4.0
TotalHoldings,2021-05-31,4.0
TotalHoldings,2021-06-01,4.0
TotalHoldings,2021-06-02,4.0
TotalHoldings,2021-06-03,4.0
TotalHoldings,2021-06-04,4.0
TotalHoldings,2021-06-07,4.0
TotalHoldings,2021-06-08,4.0
TotalHoldings,2021-06-09,4.0
TotalHoldings,2021-06-10,4.0
TotalHoldings,2021-06-11,4.0
TotalHoldings,2021-06-14,4.0
TotalHoldings,2021-06-15,4.0
TotalHoldings,2021-06-16,4.0
TotalHoldings,2021-06-17,4.0
TotalHoldings,2021-06-18,4.0
TotalHoldings,2021-06-21,4.0
TotalHoldings,2021-06-22,4.0
TotalHoldings,2021-06-23,4.0
TotalHoldings,2021-06-24,4.0
TotalHoldings,2021-06-25,4.0
TotalHoldings,2021-06-28,4.0
TotalHoldings,2021-06-29,4.0
TotalHoldings,2021-06-30,4.0
TotalHoldings,2021-07-01,4.0
TotalHoldings,2021-07-02,4.0
TotalHoldings,2021-07-05,4.0
TotalHoldings,2021-07-06,4.0
TotalHoldings,2021-07-07,4.0
TotalHoldings,2021-07-08,4.0
TotalHoldings,2021-07-09,4.0
TotalHoldings,2021-07-12,4.0
TotalHoldings,2021-07-13,4.0
TotalHoldings,2021-07-14,4.0
TotalHoldings,2021-07-15,4.0
TotalHoldings,2021-07-16,4.0
TotalHoldings,2021-07-19,4.0
TotalHoldings,2021-07-20,4.0
TotalHoldings,2021-07-21,4.0
TotalHoldings,2021-07-22,4.0
TotalHoldings,2021-07-23,4.0
TotalHoldings,2021-07-26,4.0
TotalHoldings,2021-07-27,4.0
TotalHoldings,2021-07-28,4.0
TotalHoldings,2021-07-29,4.0
TotalHoldings,2021-07-30,4.0
TotalHoldings,2021-08-02,4.0
TotalHoldings,2021-08-03,4.0
TotalHoldings,2021-08-04,4.0
TotalHoldings,2021-08-05,4.0
TotalHoldings,2021-08-06,4.0
TotalHoldings,2021-08-09,4.0
TotalHoldings,2021-08-10,4.0
TotalHoldings,2021-08-11,4.0
TotalHoldings,2021-08-12,4.0
TotalHoldings,2021-08-13,4.0
TotalHoldings,2021-08-16,4.0
TotalHoldings,2021-08-17,4.0
TotalHoldings,2021-08-18,4.0
TotalHoldings,2021-08-19,4.0
TotalHoldings,2021-08-20,4.0
TotalHoldings,2021-08-23,4.0
TotalHoldings,2021-08-24,4.0
TotalHoldings,2021-08-25,4.0
TotalHoldings,2021-08-26,4.0
TotalHoldings,2021-08-27,4.0
TotalHoldings,2021-08-30,4.0
TotalHoldings,2021-08-31,4.0
TotalHoldings,2021-09-01,4.0
TotalHoldings,2021-09-02,4.0
TotalHoldings,2021-09-03,4.0
TotalHoldings,2021-09-06,4.0
TotalHoldings,2021-09-07,4.0
TotalHoldings,2021-09-08,4.0
TotalHoldings,2021-09-09,4.0
TotalHoldings,2021-09-10,4.0
TotalHoldings,2021-09-13,4.0
TotalHoldings,2021-09-14,4.0
TotalHoldings,2021-09-15,4.0
TotalHoldings,2021-09-16,4.0
TotalHoldings,2021-09-17,4.0
